Timestamp,Temperature,Pressure,Vibration,FuelFlow
2025-04-29 10:01:29.000000000,70.09574685927474,497.5163066156835,0.02768324618592223,99.60544990247635
2025-04-29 10:01:29.099999905,70.69654093437659,501.1598859377059,0.0716077233566201,99.86942213337089
2025-04-29 10:01:29.200000048,70.03775404315493,502.30634333010556,0.1294350826910857,100.72139078690718
2025-04-29 10:01:29.299999952,69.18598061919637,499.00233980528867,0.08639546739797548,98.29303155445156
2025-04-29 10:01:29.400000095,70.05393633426168,505.05287105452686,0.17076706865178748,100.8199733797045
2025-04-29 10:01:29.500000000,69.67122259257187,492.6926450475586,0.15647723731023172,99.04752759344638
2025-04-29 10:01:29.599999905,69.84664108158739,502.73464977831014,0.07956269676573975,100.4135225351785
2025-04-29 10:01:29.700000048,70.07470308235554,503.04173617151366,0.00788074567061993,100.08103750075074
2025-04-29 10:01:29.799999952,70.42343328281625,500.14845040501206,0.14730209567265762,99.07374817866354
2025-04-29 10:01:29.900000095,69.47484782326289,499.1639323352244,0.05263006194406145,98.25801594403191
2025-04-29 10:01:30.000000000,69.95147032900357,496.29488579962407,0.11204870125070773,99.76937802930256
2025-04-29 10:01:30.099999905,70.45075737066986,507.46708527202105,0.04461788799306071,100.16210165772081
2025-04-29 10:01:30.200000048,70.15755554286824,498.43843840426746,0.09260009633005088,98.30257832177924
2025-04-29 10:01:30.299999952,70.92289690903615,503.30640394647367,0.07514231180108336,100.8398807262794
2025-04-29 10:01:30.400000095,70.65766776380882,504.21705630589463,0.056058267737229744,100.15804507152464
2025-04-29 10:01:30.500000000,70.01198302371834,502.43525992589235,0.14920972346287228,100.12337685297787
2025-04-29 10:01:30.599999905,70.1511283623852,495.8142496241813,0.06778792407771114,100.74509092933131
2025-04-29 10:01:30.700000048,70.34683866515884,498.244225063553,0.018484495904412077,99.25053790186743
2025-04-29 10:01:30.799999952,69.4640822522228,500.08802380723694,0.06784735876099117,101.44395479947333
2025-04-29 10:01:30.900000095,70.38609051002756,499.59073048179573,0.18937222022874828,99.6946741860748
2025-04-29 10:01:31.000000000,71.08824337169133,501.03505673560323,0.1400950017593461,100.37048470406297
2025-04-29 10:01:31.099999905,71.01077918930986,504.0693696764518,0.0872257901435182,99.95784963744961
2025-04-29 10:01:31.200000048,70.69384160384172,502.598874969555,0.06528757478601091,100.71019282706357
2025-04-29 10:01:31.299999952,70.51749539766244,503.5480091875152,0.1654017385553923,100.09329006411802
2025-04-29 10:01:31.400000095,70.43182058865396,498.49546941424677,0.11332838601289093,100.0704222651017
2025-04-29 10:01:31.500000000,70.78914767116483,507.12148812231715,0.13698403796672898,100.38047007023413
2025-04-29 10:01:31.599999905,71.35991414935827,500.7304573975701,0.11040453850411802,100.36775738229781
2025-04-29 10:01:31.700000048,69.72950505782734,498.75852180784676,0.08672176658925113,99.86593941881266
2025-04-29 10:01:31.799999952,70.65539832804015,499.47533729313415,0.12025546615665883,102.0842218655745
2025-04-29 10:01:31.900000095,70.9892318957159,500.2580659442101,0.05488117406585838,98.98069931535065
2025-04-29 10:01:32.000000000,70.87740748661597,496.10099651051684,0.15738665602643764,98.76673419049855
2025-04-29 10:01:32.099999905,70.22675314505162,496.88422227401554,0.14933760524510148,101.60444382603733
2025-04-29 10:01:32.200000048,69.99798518039272,499.5799736080509,0.07912763489196573,99.56815776613298
2025-04-29 10:01:32.299999952,70.68420994833133,505.28548557625095,0.033749283189751816,100.98444935873727
2025-04-29 10:01:32.400000095,71.24558289229203,503.92879325528787,0.16254203110358362,100.10084679751836
2025-04-29 10:01:32.500000000,70.11939672512217,498.7749936443962,0.09907988139814429,101.0542564053969
2025-04-29 10:01:32.599999905,70.2398877456384,498.6539687036974,0.16446209823450814,100.57462559324263
2025-04-29 10:01:32.700000048,70.73424096885469,497.3581947193743,0.08683204281807035,99.97713909787691
2025-04-29 10:01:32.799999952,71.13073192093493,503.37213897318304,0.14248854480475212,100.53949630902069
2025-04-29 10:01:32.900000095,69.81530245289792,490.6533081343622,0.058617989687141284,99.48264323447407
2025-04-29 10:01:33.000000000,71.63784456368965,504.7762645772742,0.16261116107768048,101.1381821275733
2025-04-29 10:01:33.099999905,70.91717440636769,495.1289402355126,0.01675428341853201,99.83110411989354
2025-04-29 10:01:33.200000048,70.55341000792967,501.3145435102581,0.12311767417562383,99.50967541183803
2025-04-29 10:01:33.299999952,71.05448562626125,500.348225782647,0.06816961321476239,100.32341869135219
2025-04-29 10:01:33.400000095,70.91072335734495,499.8059730901764,-0.008630962713440007,101.24829253146645
2025-04-29 10:01:33.500000000,70.27522594230496,496.97320089121695,0.05469665261171437,98.97873332866926
2025-04-29 10:01:33.599999905,71.26238463716476,501.0415248266537,0.11802424001740974,100.711040501412
2025-04-29 10:01:33.700000048,70.96468169126305,504.38215074752543,0.03920089414022202,99.15506017729729
